customer_id,age,gender,city,occupation,annual_income_inr,credit_score,num_credit_cards,debt_to_income,avg_monthly_spend_inr,late_payments_12m,has_loan,loan_amount_inr,loan_term_months,existing_customer_years,products_owned,defaulted,churned,customer_segment
6381,33,Female,Kolkata,Junior Professional,1232900,630,4,0.52,36630,0,0,0,0,3.3,4,0,0,Standard
6382,28,Female,Chennai,Student,1643400,687,2,0.35,48220,0,0,0,0,4.0,3,0,0,Silver
6383,49,Male,Hyderabad,Junior Professional,889300,541,3,0.33,20450,0,1,1386100,157,0.7,2,1,0,Standard
6384,19,Female,Pune,Unemployed,1499800,558,2,0.36,39330,2,1,427600,205,3.8,2,0,0,Standard
6385,30,Female,Kolkata,Manager,533100,693,0,0.3,33480,0,1,1067900,234,6.2,0,0,1,Standard
6386,46,Male,Kolkata,Junior Professional,888100,632,0,0.57,54010,0,1,1782200,143,7.4,2,0,0,Standard
6387,43,Female,Lucknow,Junior Professional,643500,652,4,0.57,22170,1,0,0,0,5.7,0,0,0,Silver
6388,54,Female,Delhi,Retired,1451700,647,0,0.47,32390,0,0,0,0,8.5,2,1,0,Standard
6389,29,Male,Mumbai,Manager,1556200,577,1,0.45,11930,1,1,631300,74,0.0,4,0,0,Standard
6390,51,Male,Kolkata,Junior Professional,860300,663,2,0.27,46760,1,1,569200,50,0.0,3,0,0,Silver
6391,57,Female,Delhi,Retired,1368400,679,2,0.39,21190,1,1,522800,216,5.9,1,0,0,Silver
6392,38,Female,Delhi,Self-Employed,1560300,633,3,0.09,27480,2,0,0,0,9.2,3,0,0,Standard
6393,31,Female,Bengaluru,Senior Professional,886800,640,3,0.28,15970,0,1,1012300,89,0.0,4,0,1,Standard
6394,46,Female,Ahmedabad,Senior Professional,951900,664,2,0.15,29990,1,1,641700,99,3.4,2,0,0,Silver
6395,48,Female,Mumbai,Self-Employed,1193400,746,1,0.39,48080,1,0,0,0,2.7,3,1,1,Gold
6396,22,Male,Hyderabad,Senior Professional,563000,672,1,0.32,40880,0,0,0,0,9.6,3,0,0,Standard
6397,47,Male,Delhi,Retired,944000,526,1,0.42,59300,1,1,118900,133,5.8,3,0,0,Standard
6398,26,Male,Jaipur,Self-Employed,1757100,584,3,0.41,20660,3,1,680200,128,3.6,2,1,0,Standard
6399,47,Female,Ahmedabad,Self-Employed,700000,755,4,0.47,33900,1,0,0,0,7.8,5,0,0,Silver
6400,66,Female,Mumbai,Self-Employed,1241500,625,4,0.24,56740,3,0,0,0,4.8,4,0,0,Standard
6401,45,Female,Bengaluru,Retired,1109500,673,2,0.12,15010,0,1,1100700,135,1.7,3,0,1,Standard
6402,57,Male,Chennai,Student,834500,834,3,0.57,57830,0,0,0,0,7.8,2,0,0,Silver
6403,34,Female,Chennai,Student,988700,731,2,0.27,64370,1,0,0,0,0.0,3,0,0,Silver
6404,65,Female,Delhi,Self-Employed,1601000,508,2,0.33,11850,0,1,1001000,228,3.3,5,0,0,Standard
6405,60,Male,Chennai,Junior Professional,1121400,796,3,0.46,82670,0,1,355300,129,3.1,3,0,0,Silver
6406,65,Male,Jaipur,Self-Employed,1183900,692,2,0.3,28450,0,1,768700,44,12.0,4,0,0,Silver
6407,56,Female,Bengaluru,Senior Professional,1540300,710,2,0.2,1000,0,1,487900,111,0.0,1,1,0,Standard
6408,51,Female,Delhi,Junior Professional,784200,704,0,0.59,11990,0,1,687700,155,0.8,3,0,1,Standard
6409,45,Female,Hyderabad,Junior Professional,481200,753,5,0.27,30820,0,1,50000,200,6.9,4,0,0,Standard
6410,66,Male,Chennai,Self-Employed,1607300,674,3,0.55,25740,2,0,0,0,1.6,4,1,0,Silver
6411,62,Female,Bengaluru,Junior Professional,954600,561,1,0.38,18180,1,1,1564400,31,5.2,4,0,0,Standard
6412,39,Male,Delhi,Junior Professional,1257400,706,2,0.45,9150,0,0,0,0,3.3,2,0,0,Standard
6413,22,Male,Mumbai,Senior Professional,595100,569,5,0.45,5850,2,0,0,0,1.8,2,0,0,Standard
6414,18,Female,Ahmedabad,Junior Professional,1055400,825,6,0.28,67010,1,1,328400,170,4.6,4,0,0,Gold
6415,30,Male,Delhi,Self-Employed,461200,651,1,0.41,41070,0,1,1115900,211,6.1,2,0,1,Standard
6416,21,Female,Bengaluru,Retired,925500,676,1,0.57,54020,0,1,692700,57,1.4,4,0,0,Silver
6417,28,Male,Ahmedabad,Self-Employed,640800,626,4,0.49,15260,1,1,624200,115,0.3,4,0,0,Standard
6418,23,Male,Pune,Manager,548900,707,3,0.47,26110,0,0,0,0,3.2,5,1,1,Standard
6419,69,Male,Mumbai,Senior Professional,778800,716,3,0.42,13720,0,1,614700,64,2.3,2,0,0,Standard
6420,22,Female,Delhi,Retired,120000,626,3,0.32,24070,0,1,591900,174,6.0,1,0,0,Standard
6421,50,Male,Chennai,Retired,436000,716,0,0.23,55350,1,1,1089100,225,4.6,3,0,0,Standard
6422,36,Male,Hyderabad,Unemployed,1213000,685,4,0.53,25400,1,1,50000,177,5.4,3,0,0,Silver
6423,27,Male,Lucknow,Junior Professional,1039100,672,1,0.27,32040,0,1,699100,183,4.0,1,0,0,Silver
6424,54,Male,Delhi,Junior Professional,470300,620,1,0.28,20710,1,1,1571100,113,2.3,3,0,0,Standard
6425,68,Female,Mumbai,Junior Professional,1119100,865,3,0.34,49560,1,1,1699000,67,9.0,5,0,0,Gold
6426,59,Male,Pune,Junior Professional,548700,775,2,0.16,22810,0,1,277400,92,5.1,5,0,0,Standard
6427,68,Male,Lucknow,Junior Professional,1188800,738,1,0.29,59540,1,0,0,0,0.0,2,0,0,Gold
6428,48,Female,Mumbai,Retired,853700,770,1,0.24,27200,0,1,457500,38,5.5,1,0,0,Silver
6429,53,Male,Jaipur,Junior Professional,770000,704,3,0.16,83460,0,1,50000,105,0.0,2,0,0,Silver
6430,25,Female,Lucknow,Junior Professional,863600,652,1,0.18,58960,0,1,1833100,44,5.5,1,0,0,Silver
6431,62,Male,Chennai,Retired,1923800,469,3,0.33,33950,1,0,0,0,8.5,1,0,0,Standard
6432,56,Female,Chennai,Retired,596500,582,1,0.46,36370,0,1,143500,192,4.7,3,0,0,Standard
6433,31,Male,Lucknow,Junior Professional,990600,853,4,0.32,62410,0,1,50000,207,11.1,1,1,0,Silver
6434,36,Female,Kolkata,Junior Professional,1212500,773,1,0.2,41520,0,0,0,0,0.0,0,0,0,Gold
6435,49,Male,Pune,Self-Employed,515000,696,4,0.25,47000,2,1,1023900,33,6.9,1,0,0,Standard
6436,18,Other,Bengaluru,Retired,262300,554,2,0.37,77280,1,1,2043000,225,3.2,4,0,0,Standard
6437,60,Male,Lucknow,Self-Employed,659600,731,5,0.47,39130,1,1,513500,59,0.8,3,0,0,Silver
6438,32,Female,Bengaluru,Senior Professional,1203800,658,1,0.45,1000,0,1,942700,189,9.1,1,0,0,Standard
6439,21,Female,Hyderabad,Self-Employed,763200,736,1,0.36,38450,0,0,0,0,3.5,3,0,0,Silver
6440,35,Male,Jaipur,Self-Employed,807600,591,2,0.51,58450,2,1,702300,213,4.2,2,0,0,Standard
6441,61,Male,Pune,Junior Professional,1264300,641,2,0.27,41290,0,1,1936300,18,4.1,2,0,0,Standard
6442,32,Male,Ahmedabad,Senior Professional,577500,751,0,0.19,11840,1,1,2451700,46,12.4,2,0,0,Standard
6443,46,Other,Lucknow,Unemployed,864500,834,1,0.3,33300,0,1,1226900,145,6.4,4,0,0,Silver
6444,60,Female,Kolkata,Self-Employed,294500,627,0,0.48,64680,0,1,50000,40,8.0,1,1,0,Standard
6445,19,Female,Delhi,Junior Professional,1028300,600,2,0.42,6630,0,0,0,0,1.5,3,0,0,Standard
6446,57,Male,Ahmedabad,Self-Employed,991800,762,1,0.46,1000,1,1,828800,132,1.2,2,0,0,Standard
6447,33,Female,Pune,Self-Employed,1218200,579,2,0.32,18260,0,0,0,0,1.9,1,0,0,Standard
6448,54,Male,Delhi,Junior Professional,441900,585,0,0.35,57930,2,1,721100,227,2.9,4,1,1,Standard
6449,27,Male,Delhi,Senior Professional,823200,701,2,0.31,1000,1,1,467100,88,0.8,4,0,0,Standard
6450,25,Male,Lucknow,Junior Professional,388600,847,2,0.23,37420,0,1,1120700,210,3.2,3,0,1,Standard
6451,58,Male,Delhi,Retired,801600,612,0,0.34,44930,1,1,469700,30,8.3,4,0,0,Standard
6452,60,Female,Chennai,Junior Professional,1492700,650,5,0.31,35030,0,0,0,0,4.4,2,0,0,Silver
6453,69,Female,Lucknow,Unemployed,771700,689,2,0.28,5380,0,1,830800,16,0.0,3,0,0,Standard
6454,53,Male,Jaipur,Manager,353600,642,1,0.41,37610,3,0,0,0,8.8,2,0,0,Standard
6455,42,Male,Jaipur,Retired,628000,539,3,0.35,13200,0,0,0,0,0.0,1,0,0,Standard
6456,28,Female,Ahmedabad,Retired,255600,744,1,0.5,37910,1,1,1030200,46,8.1,2,0,0,Standard
6457,33,Female,Chennai,Retired,381700,695,2,0.23,17180,2,0,0,0,3.9,2,0,0,Standard
6458,51,Male,Bengaluru,Unemployed,1168400,709,1,0.29,41640,1,0,0,0,12.6,3,0,0,Silver
6459,35,Male,Jaipur,Senior Professional,321500,669,3,0.12,34010,0,1,2132400,199,9.6,0,0,0,Standard
6460,43,Female,Pune,Junior Professional,1024900,801,1,0.22,9730,0,0,0,0,6.3,2,0,0,Standard
6461,26,Female,Hyderabad,Junior Professional,910300,640,0,0.41,46050,2,0,0,0,4.1,4,0,0,Standard
6462,40,Female,Lucknow,Self-Employed,687400,594,1,0.43,32060,0,1,584700,137,8.9,2,0,0,Standard
6463,30,Male,Hyderabad,Senior Professional,990900,813,1,0.42,41360,2,0,0,0,4.7,1,0,0,Silver
6464,23,Female,Mumbai,Senior Professional,524900,504,3,0.49,38920,1,1,107200,81,6.0,4,0,0,Standard
6465,24,Male,Kolkata,Student,1236300,668,2,0.4,55040,0,1,888100,203,4.8,3,0,0,Silver
6466,44,Female,Chennai,Self-Employed,620700,674,0,0.34,46510,0,1,253100,196,2.0,1,0,0,Silver
6467,37,Male,Kolkata,Junior Professional,745500,671,1,0.41,43080,0,1,1799800,105,5.3,1,0,1,Silver
6468,23,Male,Kolkata,Senior Professional,697900,556,1,0.24,1000,1,0,0,0,1.7,3,0,0,Standard
6469,44,Male,Kolkata,Manager,1175800,585,0,0.14,26240,0,0,0,0,6.6,2,0,0,Standard
6470,26,Male,Hyderabad,Manager,1117800,757,2,0.29,1000,0,0,0,0,4.2,0,0,0,Standard
6471,18,Male,Bengaluru,Retired,120000,791,0,0.3,4970,0,1,865800,133,2.5,1,0,0,Standard
6472,24,Female,Hyderabad,Self-Employed,1001700,647,3,0.35,55880,0,1,128700,159,2.0,2,0,0,Standard
6473,41,Female,Lucknow,Self-Employed,202200,606,2,0.24,23310,1,0,0,0,9.7,5,0,0,Standard
6474,67,Female,Ahmedabad,Junior Professional,763500,537,1,0.26,55410,0,0,0,0,0.7,3,0,0,Standard
6475,30,Male,Hyderabad,Junior Professional,856700,755,1,0.43,16780,1,0,0,0,5.2,0,0,0,Standard
6476,32,Male,Lucknow,Self-Employed,759200,760,0,0.19,29740,0,0,0,0,0.4,1,0,0,Silver
6477,30,Male,Ahmedabad,Junior Professional,1100300,455,2,0.32,35470,0,1,1021300,147,5.6,4,0,0,Standard
6478,36,Male,Pune,Unemployed,1188000,486,2,0.26,63430,1,1,102200,156,3.1,1,1,0,Standard
6479,55,Male,Jaipur,Retired,590600,691,0,0.13,52560,1,1,597400,84,4.5,3,1,0,Standard
6480,34,Female,Lucknow,Junior Professional,576100,701,3,0.29,22600,1,0,0,0,2.9,1,0,0,Standard
6481,52,Female,Pune,Self-Employed,885600,642,3,0.23,22730,1,1,1675000,220,0.0,2,0,1,Standard
6482,64,Male,Delhi,Senior Professional,282500,677,1,0.29,36400,0,1,1575100,181,5.3,0,1,0,Standard
6483,67,Female,Chennai,Junior Professional,709200,660,3,0.35,80410,0,1,1475100,178,5.1,2,0,0,Silver
6484,47,Female,Bengaluru,Senior Professional,1439200,682,0,0.08,34360,1,1,427500,152,0.8,2,0,0,Silver
6485,55,Male,Kolkata,Self-Employed,297500,608,3,0.46,16440,0,1,301100,13,4.4,2,1,0,Standard
6486,65,Female,Mumbai,Retired,764000,679,0,0.7,17410,0,0,0,0,5.1,5,0,0,Standard
6487,58,Male,Chennai,Junior Professional,663100,626,0,0.22,29270,1,0,0,0,5.4,3,0,0,Standard
6488,33,Male,Chennai,Self-Employed,1702100,619,3,0.27,39340,0,1,1407900,96,4.4,1,1,0,Standard
6489,24,Other,Hyderabad,Senior Professional,684900,531,2,0.24,14880,1,1,2278900,196,1.9,1,0,0,Standard
6490,23,Female,Kolkata,Junior Professional,708100,666,3,0.21,51990,1,1,614200,227,6.7,3,0,0,Silver
6491,63,Male,Pune,Self-Employed,487700,744,0,0.58,19900,1,0,0,0,5.3,1,0,1,Standard
6492,46,Male,Bengaluru,Self-Employed,903700,654,4,0.3,58990,2,0,0,0,0.0,2,0,0,Silver
6493,33,Female,Jaipur,Self-Employed,1008100,652,1,0.42,38220,3,1,766300,62,2.8,4,0,0,Silver
6494,35,Male,Chennai,Retired,545700,780,3,0.48,26380,3,1,767100,215,6.3,2,0,0,Standard
6495,32,Female,Delhi,Junior Professional,1295500,762,3,0.46,1000,1,0,0,0,9.7,1,0,0,Standard
6496,59,Female,Kolkata,Manager,1008400,819,4,0.47,25990,0,0,0,0,4.9,1,0,0,Silver
6497,49,Male,Hyderabad,Junior Professional,1240800,861,3,0.18,33460,1,0,0,0,0.1,1,0,1,Silver
6498,63,Female,Kolkata,Unemployed,768700,685,2,0.45,34350,0,1,476400,65,0.0,4,0,0,Silver
6499,33,Female,Ahmedabad,Student,997300,587,1,0.29,45200,2,1,1468100,46,4.5,3,0,1,Standard
6500,42,Female,Kolkata,Junior Professional,814800,638,1,0.53,25670,1,1,50000,13,3.7,2,1,1,Standard
6501,24,Male,Lucknow,Self-Employed,1483100,726,3,0.23,45460,1,0,0,0,5.4,2,0,0,Gold
6502,68,Male,Kolkata,Senior Professional,946500,795,1,0.19,15290,1,1,176300,209,0.6,3,0,0,Standard
6503,44,Male,Hyderabad,Self-Employed,903500,596,1,0.33,53600,2,0,0,0,4.9,2,0,0,Standard
6504,46,Female,Lucknow,Retired,716700,700,2,0.41,53880,3,1,1358300,61,3.9,2,0,0,Silver
6505,39,Female,Pune,Senior Professional,693600,617,0,0.11,40260,1,1,627200,138,1.2,1,0,0,Standard
6506,32,Female,Ahmedabad,Manager,995100,668,2,0.28,49100,2,1,1953200,41,9.3,4,0,0,Silver
6507,67,Female,Hyderabad,Retired,1227800,667,0,0.2,27820,2,0,0,0,7.0,3,0,0,Silver
6508,43,Male,Lucknow,Self-Employed,626200,710,0,0.44,30300,0,0,0,0,3.8,1,0,0,Silver
6509,53,Male,Lucknow,Junior Professional,950600,843,4,0.26,29110,1,1,586600,48,0.0,2,0,1,Silver
6510,19,Female,Lucknow,Self-Employed,973700,718,5,0.46,59880,1,1,277200,154,5.8,2,1,0,Silver
6511,32,Female,Hyderabad,Manager,1043300,646,2,0.24,37910,1,1,367100,127,2.0,2,0,0,Standard
6512,59,Female,Jaipur,Self-Employed,217000,632,2,0.37,18600,0,1,1093600,154,6.3,5,0,0,Standard
6513,22,Male,Kolkata,Manager,530100,665,1,0.16,32740,1,1,346900,232,5.5,2,0,0,Standard
6514,23,Male,Mumbai,Junior Professional,353700,610,2,0.32,24410,0,1,638800,68,0.9,2,0,0,Standard
6515,60,Female,Lucknow,Unemployed,913200,691,1,0.2,37500,1,0,0,0,4.1,1,0,0,Silver
6516,34,Male,Pune,Student,539600,487,1,0.51,30640,0,1,1812300,230,7.3,3,0,0,Standard
6517,32,Male,Pune,Retired,701500,663,1,0.46,6860,1,0,0,0,0.0,1,0,0,Standard
6518,47,Female,Hyderabad,Unemployed,422300,669,1,0.35,12490,2,1,966100,213,5.3,1,0,0,Standard
6519,28,Female,Jaipur,Retired,738700,587,2,0.45,26510,1,1,285900,109,9.5,2,0,1,Standard
6520,20,Female,Mumbai,Student,450400,649,4,0.27,61540,2,1,292000,32,0.7,2,0,0,Standard
6521,18,Female,Hyderabad,Senior Professional,1203200,770,3,0.4,1000,0,0,0,0,0.0,2,0,0,Standard
6522,22,Female,Pune,Junior Professional,1091700,775,1,0.32,41950,0,0,0,0,12.8,2,1,0,Gold
6523,26,Male,Delhi,Senior Professional,960100,637,2,0.39,66160,2,0,0,0,0.0,3,0,0,Standard
6524,54,Male,Bengaluru,Senior Professional,779200,722,0,0.34,54310,2,1,1251000,88,4.0,1,0,0,Silver
6525,33,Female,Kolkata,Manager,120000,560,5,0.32,34490,1,0,0,0,8.0,3,0,0,Standard
6526,21,Male,Pune,Senior Professional,716700,656,2,0.11,30460,2,1,68600,231,8.5,4,0,0,Silver
6527,18,Female,Jaipur,Retired,595400,698,2,0.25,47820,0,1,657300,75,5.2,4,0,0,Standard
6528,42,Female,Jaipur,Junior Professional,998900,802,1,0.55,65160,0,1,1493800,110,9.0,3,0,0,Silver
6529,61,Male,Mumbai,Senior Professional,1147900,775,4,0.32,49360,2,0,0,0,3.5,3,0,0,Gold
6530,35,Female,Hyderabad,Self-Employed,1029900,697,1,0.24,38710,1,0,0,0,2.7,4,0,0,Silver
6531,21,Female,Jaipur,Junior Professional,1405200,607,3,0.34,59200,1,0,0,0,4.6,1,1,1,Standard
6532,29,Male,Lucknow,Self-Employed,672700,789,1,0.15,38570,1,0,0,0,5.5,2,0,0,Silver
6533,43,Male,Mumbai,Self-Employed,656100,653,1,0.27,36840,0,0,0,0,5.7,2,1,0,Silver
6534,27,Female,Ahmedabad,Self-Employed,1315200,716,1,0.35,47700,1,0,0,0,1.1,2,0,0,Silver
6535,68,Male,Bengaluru,Self-Employed,966500,670,0,0.39,22240,0,1,2671000,77,4.5,1,0,0,Silver
6536,57,Male,Jaipur,Unemployed,801200,839,4,0.37,94820,1,1,1011400,65,0.8,2,0,0,Silver
6537,35,Female,Chennai,Retired,1638600,631,2,0.51,38160,1,0,0,0,3.7,3,1,0,Standard
6538,67,Female,Delhi,Student,1131100,753,5,0.25,31300,0,1,982000,158,6.1,2,0,0,Silver
6539,34,Female,Bengaluru,Senior Professional,823800,673,2,0.15,51880,0,1,1311800,147,5.9,3,0,0,Silver
6540,25,Female,Lucknow,Unemployed,625600,726,3,0.29,56930,0,1,1735400,160,10.5,1,0,0,Silver
6541,66,Female,Ahmedabad,Student,1430600,810,1,0.26,21310,2,1,291600,14,2.5,3,0,0,Silver
6542,67,Male,Mumbai,Manager,982800,520,0,0.35,1000,0,0,0,0,7.6,0,0,0,Standard
6543,34,Male,Lucknow,Self-Employed,909800,675,0,0.29,28380,0,0,0,0,10.7,2,0,0,Silver
6544,48,Female,Jaipur,Junior Professional,1170500,608,4,0.35,40690,0,1,50000,100,11.6,4,0,1,Standard
6545,27,Male,Pune,Senior Professional,1252000,716,2,0.34,20170,0,0,0,0,7.6,2,0,0,Silver
6546,51,Female,Mumbai,Self-Employed,1119900,735,0,0.44,34490,0,1,1365000,131,0.0,1,0,0,Silver
6547,53,Female,Chennai,Student,1253600,642,3,0.33,32440,1,1,326900,123,1.0,4,0,0,Standard
6548,54,Male,Delhi,Junior Professional,1080500,638,3,0.35,2280,0,1,404900,108,1.4,1,1,1,Standard
6549,47,Female,Hyderabad,Unemployed,1122000,696,2,0.54,48220,2,1,407500,38,4.6,2,0,0,Silver
6550,54,Female,Hyderabad,Self-Employed,607300,578,2,0.13,52970,0,1,1392000,44,10.3,2,0,0,Standard
6551,46,Female,Ahmedabad,Manager,1624100,707,0,0.35,38940,3,1,485100,142,3.8,2,0,0,Silver
6552,60,Male,Ahmedabad,Senior Professional,406500,615,3,0.32,42760,0,0,0,0,1.8,4,0,1,Standard
6553,27,Female,Delhi,Junior Professional,1023800,739,2,0.33,21930,1,1,847900,209,8.1,0,0,1,Silver
6554,43,Male,Jaipur,Unemployed,365300,575,4,0.4,32610,2,1,538000,158,2.7,2,0,0,Standard
6555,39,Female,Kolkata,Junior Professional,860700,635,0,0.23,48460,0,1,159700,231,7.5,2,0,0,Standard
6556,45,Female,Kolkata,Retired,671500,620,1,0.26,7660,2,1,806800,56,3.0,3,0,0,Standard
6557,25,Male,Ahmedabad,Self-Employed,954300,656,1,0.42,14560,2,0,0,0,7.1,1,0,0,Standard
6558,34,Male,Ahmedabad,Junior Professional,1036700,790,1,0.31,6480,0,0,0,0,5.1,3,0,0,Standard
6559,67,Female,Ahmedabad,Self-Employed,517500,748,1,0.21,68680,2,1,696400,211,3.3,3,0,0,Standard
6560,23,Female,Bengaluru,Retired,888200,642,3,0.42,29460,0,1,50000,215,0.0,1,0,0,Standard
6561,51,Male,Kolkata,Retired,1457500,642,0,0.4,63740,0,0,0,0,4.4,2,0,0,Standard
6562,52,Female,Lucknow,Manager,375100,751,1,0.35,33520,0,0,0,0,0.1,2,0,1,Standard
6563,42,Female,Ahmedabad,Junior Professional,558400,587,2,0.38,70880,0,0,0,0,5.4,4,0,0,Standard
6564,19,Male,Chennai,Self-Employed,1244300,682,5,0.4,59650,1,0,0,0,7.2,4,0,0,Silver
6565,19,Female,Kolkata,Self-Employed,931000,632,0,0.32,21310,0,0,0,0,6.0,3,0,0,Standard
6566,32,Male,Lucknow,Manager,960500,666,2,0.37,37270,1,0,0,0,4.1,2,0,0,Silver
6567,23,Male,Kolkata,Junior Professional,1308900,745,4,0.19,14920,0,0,0,0,4.0,3,0,1,Standard
6568,22,Female,Ahmedabad,Retired,582400,626,1,0.3,48240,1,0,0,0,6.5,3,1,0,Standard
6569,26,Male,Jaipur,Senior Professional,692300,758,3,0.44,56550,0,0,0,0,2.3,1,0,0,Silver
6570,27,Female,Hyderabad,Junior Professional,642900,856,3,0.59,72590,0,0,0,0,4.8,2,0,0,Silver
6571,61,Female,Hyderabad,Junior Professional,760700,728,2,0.34,62560,1,1,772600,87,0.0,4,0,0,Silver
6572,51,Female,Hyderabad,Junior Professional,1435800,673,1,0.22,43650,1,1,1126700,228,1.9,1,0,0,Silver
6573,19,Male,Hyderabad,Senior Professional,219600,773,2,0.29,42070,2,0,0,0,5.0,3,0,0,Standard
6574,50,Male,Kolkata,Junior Professional,422300,591,1,0.15,30070,1,0,0,0,0.0,2,0,0,Standard
6575,25,Female,Chennai,Manager,353700,802,0,0.41,71470,0,0,0,0,4.8,1,0,0,Standard
6576,39,Female,Lucknow,Junior Professional,1460700,620,1,0.33,17720,0,1,848900,185,6.3,3,0,0,Standard
6577,19,Female,Kolkata,Junior Professional,654200,853,1,0.21,14240,1,0,0,0,2.0,2,0,1,Standard
6578,22,Male,Kolkata,Junior Professional,769300,623,1,0.31,13050,0,1,50000,166,5.3,4,0,0,Standard
6579,24,Male,Lucknow,Senior Professional,254100,733,1,0.41,56490,4,1,881900,79,0.0,5,0,0,Standard
6580,40,Male,Jaipur,Senior Professional,795000,555,1,0.33,54260,0,1,1792700,94,5.6,2,0,0,Standard
6581,42,Female,Mumbai,Senior Professional,1246600,663,5,0.25,43900,0,1,950200,231,2.7,5,0,0,Silver
6582,36,Male,Lucknow,Self-Employed,1001200,594,1,0.45,41260,3,1,1139600,225,1.1,3,1,0,Standard
6583,50,Female,Jaipur,Senior Professional,856900,565,2,0.37,11340,2,1,862200,224,3.0,0,0,0,Standard
6584,55,Male,Hyderabad,Self-Employed,274000,776,2,0.24,40430,2,0,0,0,0.4,2,0,0,Standard
6585,55,Male,Bengaluru,Student,768800,582,1,0.33,59660,0,1,1211400,28,6.7,2,0,0,Standard
6586,48,Female,Pune,Senior Professional,958800,621,2,0.07,13360,3,0,0,0,4.6,5,0,0,Standard
6587,46,Female,Lucknow,Junior Professional,503300,612,1,0.36,10590,0,1,50000,18,7.5,3,1,0,Standard
6588,43,Female,Kolkata,Senior Professional,1162000,771,2,0.66,41230,0,1,1147200,213,0.0,0,0,0,Silver
6589,30,Male,Pune,Manager,1254000,761,1,0.46,50320,0,1,825700,100,7.1,3,0,0,Silver
6590,43,Female,Bengaluru,Self-Employed,688500,782,2,0.31,51320,0,1,1924200,67,0.0,3,0,0,Silver
6591,18,Male,Jaipur,Manager,1190300,617,4,0.36,59210,0,1,50000,165,4.0,2,0,0,Standard
6592,68,Female,Ahmedabad,Senior Professional,856100,788,1,0.39,38210,2,1,1353300,195,11.9,2,0,0,Silver
6593,37,Female,Mumbai,Junior Professional,1358900,616,4,0.4,1860,0,1,210600,237,0.0,4,0,0,Standard
6594,57,Male,Bengaluru,Retired,1713700,620,1,0.31,45320,0,1,925100,76,4.2,3,1,0,Standard
6595,67,Female,Jaipur,Junior Professional,462500,624,2,0.07,58770,0,0,0,0,0.8,3,0,0,Standard
6596,43,Male,Ahmedabad,Student,1207800,627,1,0.29,22570,1,0,0,0,2.3,2,0,0,Standard
6597,62,Male,Chennai,Junior Professional,1422000,673,1,0.26,32260,0,1,860600,116,1.0,1,0,0,Silver
6598,42,Male,Pune,Retired,511700,613,1,0.32,1000,1,1,720400,192,0.0,3,0,0,Standard
6599,24,Male,Delhi,Retired,670000,699,2,0.24,29400,0,1,823800,150,5.8,2,0,0,Silver
6600,19,Female,Jaipur,Junior Professional,665400,471,3,0.4,66960,3,1,64200,100,4.3,3,1,0,Standard
6601,25,Female,Kolkata,Student,846900,698,2,0.57,26110,0,0,0,0,1.2,0,0,1,Silver
6602,67,Female,Pune,Self-Employed,757500,593,0,0.44,13880,0,1,779500,129,8.2,3,1,0,Standard
6603,42,Female,Kolkata,Junior Professional,820700,626,2,0.32,74200,0,1,833800,81,5.9,2,0,0,Standard
6604,34,Female,Pune,Student,1235200,628,3,0.51,47300,3,1,738500,130,4.2,2,0,0,Standard
6605,41,Male,Chennai,Senior Professional,141700,755,1,0.44,44520,1,0,0,0,5.9,3,0,1,Standard
6606,31,Male,Delhi,Senior Professional,510400,720,1,0.41,38120,1,0,0,0,5.9,3,0,0,Standard
6607,63,Male,Chennai,Senior Professional,1168000,667,0,0.26,21510,0,0,0,0,4.1,3,0,0,Silver
6608,69,Female,Jaipur,Self-Employed,1121100,623,1,0.31,29730,2,1,963300,202,5.6,2,0,0,Standard
6609,22,Female,Mumbai,Self-Employed,476600,743,1,0.4,68230,0,0,0,0,5.0,4,0,0,Standard
6610,55,Female,Chennai,Manager,1123900,824,1,0.59,21270,1,1,177000,70,3.0,2,0,0,Silver
6611,35,Male,Jaipur,Student,1430700,678,1,0.5,62310,1,0,0,0,1.9,1,1,0,Silver
6612,20,Male,Pune,Student,880400,552,1,0.4,41980,1,1,837100,47,2.0,3,0,0,Standard
6613,65,Female,Mumbai,Retired,496800,624,3,0.35,42090,1,1,405700,114,1.3,2,1,0,Standard
6614,21,Male,Jaipur,Junior Professional,1250000,725,4,0.42,1600,0,1,448500,23,3.7,2,1,0,Standard
6615,28,Female,Mumbai,Senior Professional,1589200,645,1,0.39,43500,3,0,0,0,5.8,4,0,0,Standard
6616,19,Male,Chennai,Junior Professional,545500,611,3,0.51,33710,0,0,0,0,7.1,2,0,0,Standard
6617,42,Male,Delhi,Junior Professional,915700,608,2,0.2,2740,2,0,0,0,4.9,3,0,0,Standard
6618,49,Female,Bengaluru,Senior Professional,1336100,687,0,0.33,35830,0,0,0,0,7.7,4,0,0,Silver
6619,34,Female,Hyderabad,Junior Professional,946100,557,1,0.42,26490,1,1,599300,63,0.5,2,0,0,Standard
6620,21,Female,Bengaluru,Self-Employed,201100,677,3,0.5,40300,3,0,0,0,7.6,3,0,0,Standard
6621,24,Male,Jaipur,Senior Professional,1077400,687,0,0.56,17920,1,1,50000,218,7.3,3,0,0,Standard
6622,66,Male,Pune,Self-Employed,508500,644,1,0.15,14700,0,1,329100,104,0.0,4,0,0,Standard
